time,latitude,longitude,altitude,activity_name,delta_dist_km,delta_time,delta_time_h,delta_height_m,speed_kmh,dist_cumulative_sum,time_cumulative_sum,height_cumulative_sum
2017-04-15 03:27:45+00:00,54.964377,23.911914,74.6,Kedainiai_100,0.021041697680433572,,0.0038888888888888888,-0.4000000000000057,5.410722260682919,40.6663276408593,6.952499999999829,29.799999999999997
2017-04-15 03:27:59+00:00,54.964257,23.911665,74.2,Kedainiai_100,0.02080423849231205,,0.0038888888888888888,-0.3999999999999915,5.349661326594528,40.68713187935161,6.956388888888718,29.400000000000006
2017-04-15 03:28:10+00:00,54.964143,23.911467,74.2,Kedainiai_100,0.017941367761834612,,0.0030555555555555557,0.0,5.8717203584186,40.70507324711345,6.959444444444273,29.400000000000006
2017-04-15 03:28:22+00:00,54.964033,23.911202,73.8,Kedainiai_100,0.0209297712018045,,0.0033333333333333335,-0.4000000000000057,6.27893136054135,40.726003018315254,6.962777777777606,29.0
2017-04-15 03:28:35+00:00,54.963917,23.910937,73.6,Kedainiai_100,0.021327483318049626,,0.003611111111111111,-0.20000000000000284,5.906072303459896,40.7473305016333,6.966388888888717,28.799999999999997
2017-04-15 03:28:39+00:00,54.963877,23.910849,74.2,Kedainiai_100,0.007183245656573101,,0.0011111111111111111,0.6000000000000085,6.464921090915791,40.75451374728987,6.967499999999828,29.400000000000006
2017-04-15 03:28:53+00:00,54.963748,23.910595,73.8,Kedainiai_100,0.021700529895617996,,0.0038888888888888888,-0.4000000000000057,5.580136258873199,40.77621427718549,6.9713888888887166,29.0
2017-04-15 03:28:57+00:00,54.96371,23.910513,73.0,Kedainiai_100,0.006743983764630132,,0.0011111111111111111,-0.7999999999999972,6.069585388167119,40.78295826095012,6.972499999999828,28.200000000000003
2017-04-15 03:29:10+00:00,54.963588,23.910265,72.6,Kedainiai_100,0.02089937381833661,,0.003611111111111111,-0.4000000000000057,5.787518903539369,40.803857634768455,6.976111111110939,27.799999999999997
2017-04-15 03:29:22+00:00,54.96345,23.910036,72.6,Kedainiai_100,0.021240452062103198,,0.0033333333333333335,0.0,6.372135618630959,40.82509808683056,6.979444444444272,27.799999999999997
2017-04-15 03:29:35+00:00,54.963319,23.909817,72.8,Kedainiai_100,0.020234685396002688,,0.003611111111111111,0.20000000000000284,5.603451340431514,40.84533277222656,6.983055555555382,28.0
2017-04-15 03:29:42+00:00,54.963238,23.909693,72.0,Kedainiai_100,0.012016347226912907,,0.0019444444444444444,-0.7999999999999972,6.179835716698067,40.857349119453474,6.984999999999827,27.200000000000003
